# timestamps [seconds],pts
13187.389705,1816884
13187.392722,1817081
13187.399725,1817540
13187.407837,1818072
13187.415726,1818589
13187.424279,1819150
13187.432555,1819692
13187.440306,1820200
13187.447793,1820691
13187.455835,1821218
13187.463693,1821733
13187.472113,1822284
13187.479842,1822791
13187.487826,1823314
13187.497120,1823923
13187.503886,1824367
13187.511730,1824881
13187.519751,1825406
13187.527743,1825930
13187.535843,1826461
13187.543807,1826983
13187.552051,1827523
13187.559761,1828028
13187.567792,1828555
13187.576185,1829105
13187.583804,1829604
13187.591864,1830132
13187.603854,1830918
13187.611753,1831436
13187.620030,1831978
13187.629928,1832627
13187.635790,1833011
13187.643796,1833536
13187.651726,1834055
13187.659793,1834584
13187.667814,1835110
13187.675825,1835635
13187.683954,1836167
13187.692354,1836718
13187.699748,1837202
13187.708504,1837776
13187.715792,1838254
13187.723894,1838785
13187.731776,1839301
13187.739968,1839838
13187.747751,1840348
13187.755981,1840888
13187.763766,1841398
13187.772978,1842002
13187.779756,1842446
13187.789544,1843087
13187.795818,1843498
13187.807705,1844277
13187.811975,1844557
13187.819916,1845078
13187.828625,1845648
13187.835859,1846122
13187.843751,1846640
13187.851789,1847166
13187.859788,1847691
13187.867734,1848211
13187.875745,1848736
13187.883857,1849268
13187.891753,1849785
13187.899719,1850308
13187.912507,1851146
13187.915696,1851355
13187.923765,1851883
13187.931720,1852405
13187.939860,1852938
13187.949247,1853553
13187.955983,1853995
13187.963838,1854510
13187.971780,1855030
13187.979866,1855560
13187.988392,1856119
13187.995753,1856601
13188.003827,1857130
13188.011757,1857650
13188.019865,1858181
13188.027795,1858701
13188.037760,1859354
13188.043746,1859746
13188.051716,1860269
13188.059810,1860799
13188.071835,1861587
13188.079916,1862117
13188.087907,1862640
13188.095731,1863153
13188.103858,1863686
13188.111833,1864208
13188.120081,1864749
13188.127838,1865257
13188.135815,1865780
13188.143726,1866299
13188.151778,1866826
13188.160104,1867372
13188.167787,1867875
13188.175752,1868397
13188.183760,1868922
13188.191738,1869445
13188.199763,1869971
13188.207768,1870496
13188.215740,1871018
13188.223868,1871551
13188.231789,1872070
13188.239806,1872595
13188.247798,1873119
13188.255833,1873645
13188.263710,1874162
13188.271863,1874696
13188.279727,1875211
13188.287774,1875739
13188.296030,1876280
13188.303966,1876800
13188.311854,1877317
13188.319802,1877838
13188.346484,1879586
13188.351598,1879921
13188.355447,1880174
13188.359822,1880460
13188.367766,1880981
13188.375787,1881507
13188.383788,1882031
13188.391956,1882566
13188.399739,1883076
13188.407771,1883603
13188.415742,1884125
13188.423828,1884655
13188.432634,1885232
13188.440096,1885721
13188.447764,1886224
13188.456256,1886780
13188.463707,1887268
13188.474921,1888003
